5.753012048192770678e+00,5.702451959038153291e+02
5.759036144578312921e+00,6.616288126413710415e+02
5.765060240963855165e+00,7.319434604616835713e+02
5.771084337349397408e+00,7.806009168541058898e+02
5.777108433734939652e+00,7.920821654945611954e+02
5.783132530120481896e+00,8.618290419527329504e+02
5.789156626506024139e+00,8.890997804771177471e+02
5.795180722891566383e+00,8.911276060012169182e+02
5.801204819277108626e+00,9.662187802400439978e+02
5.807228915662650870e+00,9.980515399412252009e+02
5.813253012048193114e+00,1.062863112864550203e+03
5.819277108433735357e+00,1.086261597264092416e+03
5.825301204819276712e+00,1.108092133557889611e+03
5.831325301204818956e+00,1.108092133557889611e+03
5.837349397590361200e+00,1.125294934638310224e+03
5.843373493975903443e+00,1.167048745265230536e+03
5.849397590361445687e+00,1.180936030132230371e+03
5.855421686746987930e+00,1.192630011097528040e+03
5.861445783132530174e+00,1.214221510840114206e+03
5.867469879518072418e+00,1.232152789840474725e+03
5.873493975903614661e+00,1.233087241537868977e+03
5.879518072289156905e+00,1.236502033313736320e+03
5.885542168674699148e+00,1.272879787917714566e+03
5.891566265060241392e+00,1.290494464740157127e+03
5.897590361445782747e+00,1.290494464740157127e+03
5.903614457831324991e+00,1.294109392670448869e+03
5.909638554216867234e+00,1.294109392670448869e+03
5.915662650602409478e+00,1.272879787917714566e+03
5.921686746987951722e+00,1.272879787917714566e+03
5.927710843373493965e+00,1.282545183800626546e+03
5.933734939759036209e+00,1.282545183800626546e+03
5.939759036144578452e+00,1.282545183800626546e+03
5.945783132530120696e+00,1.187639404056128114e+03
5.951807228915662940e+00,1.187639404056128114e+03
5.957831325301205183e+00,1.074917967553250492e+03
5.963855421686747427e+00,1.042638396370224655e+03
5.969879518072288782e+00,1.008264784121885896e+03
5.975903614457831026e+00,1.005217456843238324e+03
5.981927710843373269e+00,1.005217456843238324e+03
5.987951807228915513e+00,1.008264784121885896e+03
5.993975903614457756e+00,1.011590052207000554e+03
6.000000000000000000e+00,1.011590052207000554e+03
6.006024096385542244e+00,1.011590052207000554e+03
6.012048192771084487e+00,1.011590052207000554e+03
6.018072289156626731e+00,1.011590052207000554e+03
6.024096385542168974e+00,1.011590052207000554e+03
6.030120481927711218e+00,1.006135651079937816e+03
6.036144578313253461e+00,9.936879268712364137e+02
6.042168674698794817e+00,9.936879268712364137e+02
6.048192771084337060e+00,9.936879268712364137e+02
6.054216867469879304e+00,9.773885927493683994e+02
6.060240963855421548e+00,9.995149616822600365e+02
6.066265060240963791e+00,9.698607075102627277e+02
6.072289156626506035e+00,9.698607075102627277e+02
6.078313253012048278e+00,9.675782196572981775e+02
6.084337349397590522e+00,9.273185324240475893e+02
6.090361445783132766e+00,9.236046366943046451e+02
6.096385542168675009e+00,9.236046366943046451e+02
6.102409638554217253e+00,8.410751541829667985e+02
6.108433734939758608e+00,7.154287163456901908e+02
6.114457831325300852e+00,6.968432881589978933e+02
6.120481927710843095e+00,6.958523008204065263e+02
6.126506024096385339e+00,6.708477883217856288e+02
6.132530120481927582e+00,6.916704025692306459e+02
6.138554216867469826e+00,6.708477883217856288e+02
6.144578313253012070e+00,6.674663038074504584e+02
6.150602409638554313e+00,6.674663038074504584e+02
6.156626506024096557e+00,6.674663038074504584e+02
6.162650602409638800e+00,6.674663038074504584e+02
6.168674698795181044e+00,6.759105556348804384e+02
6.174698795180723288e+00,6.610879479253198951e+02
6.180722891566265531e+00,6.430566016137599945e+02
6.186746987951806886e+00,6.430566016137599945e+02
6.192771084337349130e+00,6.430566016137599945e+02
6.198795180722891374e+00,6.430566016137599945e+02
6.204819277108433617e+00,6.396958085503429174e+02
6.210843373493975861e+00,6.155818709486629814e+02
6.216867469879518104e+00,6.089765529050491750e+02
6.222891566265060348e+00,6.155818709486629814e+02
6.228915662650602592e+00,6.089765529050491750e+02
6.234939759036144835e+00,6.039174012092407793e+02
6.240963855421687079e+00,5.866254357153084129e+02
6.246987951807229322e+00,5.419451975703705102e+02
6.253012048192770678e+00,4.164420036829542369e+02
6.259036144578312921e+00,4.078533311202190816e+02
6.265060240963855165e+00,4.026156267358455807e+02
6.271084337349397408e+00,4.026156267358455807e+02
6.277108433734939652e+00,4.008415313207078725e+02
6.283132530120481896e+00,3.907025129892863333e+02
6.289156626506024139e+00,3.679430264462716877e+02
6.295180722891566383e+00,3.679430264462716877e+02
6.301204819277108626e+00,3.679430264462716877e+02
6.307228915662650870e+00,3.626499456318560988e+02
6.313253012048193114e+00,3.577046069174539298e+02
6.319277108433735357e+00,3.577046069174539298e+02
6.325301204819277601e+00,3.577046069174539298e+02
6.331325301204818956e+00,3.577046069174539298e+02
6.337349397590361200e+00,3.563605773912277073e+02
6.343373493975903443e+00,3.563605773912277073e+02
6.349397590361445687e+00,3.588796229893341660e+02
6.355421686746987930e+00,3.752422932724002749e+02
6.361445783132530174e+00,3.752422932724002749e+02
6.367469879518072418e+00,3.588796229893341660e+02
6.373493975903614661e+00,3.265544876719359308e+02
6.379518072289156905e+00,3.752422932724002749e+02
6.385542168674699148e+00,3.580668492007534951e+02
6.391566265060241392e+00,3.580668492007534951e+02
6.397590361445782747e+00,3.302178791344631463e+02
6.403614457831324991e+00,3.580668492007534951e+02
6.409638554216867234e+00,3.580677869371138513e+02
6.415662650602409478e+00,3.611464588297531009e+02
6.421686746987951722e+00,3.580677869371138513e+02
6.427710843373493965e+00,3.580677869371138513e+02
6.433734939759036209e+00,3.561805757717229426e+02
6.439759036144578452e+00,3.561805757717229426e+02
6.445783132530120696e+00,3.561805757717229426e+02
6.451807228915662940e+00,3.378093945006839931e+02
6.457831325301205183e+00,3.378093945006839931e+02
6.463855421686746539e+00,3.378093945006839931e+02
6.469879518072289670e+00,3.378093945006839931e+02
6.475903614457831026e+00,3.511983701777644455e+02
6.481927710843373269e+00,3.511983701777644455e+02
6.487951807228915513e+00,3.325096061315853149e+02
6.493975903614457756e+00,3.351597158277872950e+02
6.500000000000000000e+00,3.351597158277872950e+02
6.506024096385542244e+00,3.304999008660670370e+02
6.512048192771084487e+00,3.351597158277872950e+02
6.518072289156626731e+00,3.304999008660670370e+02
6.524096385542168974e+00,3.259683380718342960e+02
6.530120481927711218e+00,3.259683380718342960e+02
6.536144578313253461e+00,3.250694683413021266e+02
6.542168674698794817e+00,3.250074760986026376e+02
6.548192771084337949e+00,3.250074760986026376e+02
6.554216867469879304e+00,3.180677429668139666e+02
6.560240963855421548e+00,3.180677429668139666e+02
6.566265060240963791e+00,3.180677429668139666e+02
6.572289156626506035e+00,3.160198013128247112e+02
6.578313253012048278e+00,3.160198013128247112e+02
6.584337349397590522e+00,3.160198013128247112e+02
6.590361445783132766e+00,3.083389628685545176e+02
6.596385542168675009e+00,3.009157533929683268e+02
6.602409638554217253e+00,2.975275909209158272e+02
6.608433734939758608e+00,2.975275909209158272e+02
6.614457831325301740e+00,3.009157533929683268e+02
6.620481927710843095e+00,3.059301930323708802e+02
6.626506024096385339e+00,3.009157533929683268e+02
6.632530120481927582e+00,3.059301930323708802e+02
6.638554216867469826e+00,3.059301930323708802e+02
6.644578313253012070e+00,3.059301930323708802e+02
6.650602409638554313e+00,3.009160134056583047e+02
6.656626506024096557e+00,2.877999423791188747e+02
6.662650602409638800e+00,2.851625092485919595e+02
6.668674698795181044e+00,2.851625092485919595e+02
6.674698795180722399e+00,2.749629528487566859e+02
6.680722891566265531e+00,2.733370460900478065e+02
6.686746987951806886e+00,2.628422406697645783e+02
6.692771084337349130e+00,2.621354528544470668e+02
6.698795180722891374e+00,2.621354528544470668e+02
6.704819277108433617e+00,2.583524131036829203e+02
6.710843373493975861e+00,2.557534106480889022e+02
6.716867469879518104e+00,2.521832141948398203e+02
6.722891566265060348e+00,2.521832141948398203e+02
6.728915662650602592e+00,2.557534106480889022e+02
6.734939759036144835e+00,2.776374564771540463e+02
6.740963855421687079e+00,2.557534106480889022e+02
6.746987951807229322e+00,2.463377890556585044e+02
6.753012048192770678e+00,2.463377890556585044e+02
6.759036144578313809e+00,2.365749730002135038e+02
6.765060240963855165e+00,8.690961842238903046e+01
6.771084337349397408e+00,5.930145599669776857e+01
6.777108433734939652e+00,5.930145599669776857e+01
6.783132530120481896e+00,5.276525355549529195e+01
6.789156626506024139e+00,3.829817013046704233e+01
6.795180722891566383e+00,5.276525355549529195e+01
6.801204819277108626e+00,4.823729017074219882e+01
6.807228915662650870e+00,4.823729017074219882e+01
6.813253012048193114e+00,4.975843295408412814e+01
6.819277108433734469e+00,4.823729017074219882e+01
6.825301204819277601e+00,4.975843295408412814e+01
6.831325301204818956e+00,4.975843295408412814e+01
6.837349397590361200e+00,4.975843295408412814e+01
6.843373493975903443e+00,4.975843295408412814e+01
6.849397590361445687e+00,5.492211599415168166e+01
6.855421686746987930e+00,5.492211599415168166e+01
6.861445783132530174e+00,5.492211599415168166e+01
6.867469879518072418e+00,5.492211599415168166e+01
6.873493975903614661e+00,5.587907807272858918e+01
6.879518072289156905e+00,5.492211599415168166e+01
6.885542168674699148e+00,5.492211599415168166e+01
6.891566265060241392e+00,5.587907807272858918e+01
6.897590361445782747e+00,5.135846062598284334e+01
6.903614457831325879e+00,5.462126452953089029e+01
6.909638554216867234e+00,5.135846062598284334e+01
6.915662650602409478e+00,5.135846062598284334e+01
6.921686746987951722e+00,5.135846062598284334e+01
6.927710843373493965e+00,5.462126452953089029e+01
6.933734939759036209e+00,5.135846062598284334e+01
6.939759036144578452e+00,5.462126452953089029e+01
6.945783132530120696e+00,6.936509431537706405e+01
6.951807228915662940e+00,6.936509431537706405e+01
6.957831325301205183e+00,5.087821694882586598e+01
6.963855421686746539e+00,5.087821694882586598e+01
6.969879518072289670e+00,5.087821694882586598e+01
6.975903614457831026e+00,3.804042672063224018e+01
6.981927710843373269e+00,3.804042672063224018e+01
6.987951807228915513e+00,3.804042672063224018e+01
6.993975903614457756e+00,3.804042672063224018e+01
7.000000000000000000e+00,6.617435160453896970e+01
7.000000000000000000e+00,6.617435160453896970e+01
7.015075376884421843e+00,6.800357653561513871e+01
7.030150753768844574e+00,6.800357653561513871e+01
7.045226130653266416e+00,6.800357653561513871e+01
7.060301507537688259e+00,6.800357653561513871e+01
7.075376884422110990e+00,6.800357653561513871e+01
7.090452261306532833e+00,6.821657118876464665e+01
7.105527638190954676e+00,6.821657118876464665e+01
7.120603015075376518e+00,5.829721109976526350e+01
7.135678391959799249e+00,5.829721109976526350e+01
7.150753768844221092e+00,5.829721109976526350e+01
7.165829145728642935e+00,4.247324537823442370e+01
7.180904522613065666e+00,5.829721109976526350e+01
7.195979899497487509e+00,5.829721109976526350e+01
7.211055276381909351e+00,5.168279880587942898e+01
7.226130653266331194e+00,5.606707773183006793e+01
7.241206030150753925e+00,5.606707773183006793e+01
7.256281407035175768e+00,5.168279880587942898e+01
7.271356783919597611e+00,5.606707773183006793e+01
7.286432160804020342e+00,5.606707773183006793e+01
7.301507537688442184e+00,5.388577478658407927e+01
7.316582914572864027e+00,5.606707773183006793e+01
7.331658291457286758e+00,6.041462084825616330e+01
7.346733668341708601e+00,6.041462084825616330e+01
7.361809045226130443e+00,6.804342244646977633e+01
7.376884422110553174e+00,6.041462084825616330e+01
7.391959798994975017e+00,6.206753047846723348e+01
7.407035175879396860e+00,6.206753047846723348e+01
7.422110552763818703e+00,6.206753047846723348e+01
7.437185929648241434e+00,6.206753047846723348e+01
7.452261306532663276e+00,6.206753047846723348e+01
7.467336683417085119e+00,5.381465993507299572e+01
7.482412060301507850e+00,6.206753047846723348e+01
7.497487437185929693e+00,5.381465993507299572e+01
7.512562814070351536e+00,4.960803953325375915e+01
7.527638190954773378e+00,4.677914015180431306e+01
7.542713567839196109e+00,-1.368285180839011446e+02
7.557788944723617952e+00,-1.368285180839011446e+02
7.572864321608039795e+00,-1.465485060608480126e+02
7.587939698492462526e+00,-1.559389720028266311e+02
7.603015075376884369e+00,-1.559389720028266311e+02
7.618090452261306211e+00,-3.074975983785116114e+02
7.633165829145728942e+00,-3.119009771601995453e+02
7.648241206030150785e+00,-3.306445998892886564e+02
7.663316582914572628e+00,-4.999266158158425242e+02
7.678391959798995359e+00,-5.148619073092704639e+02
7.693467336683417201e+00,-5.230418413400184363e+02
7.708542713567839044e+00,-5.230418413400184363e+02
7.723618090452260887e+00,-5.148619073092704639e+02
7.738693467336683618e+00,-5.056924361510318704e+02
7.753768844221105461e+00,-4.999266158158425242e+02
7.768844221105527303e+00,-4.906313749665278010e+02
7.783919597989950034e+00,-4.751634021196514368e+02
7.798994974874371877e+00,-4.745945375178125687e+02
7.814070351758793720e+00,-4.668990747199277394e+02
7.829145728643215563e+00,-4.655062025726656429e+02
7.844221105527638294e+00,-4.668990747199277394e+02
7.859296482412060136e+00,-4.655062025726656429e+02
7.874371859296482867e+00,-4.572334706454421394e+02
7.889447236180904710e+00,-4.404043335909955204e+02
7.904522613065326553e+00,-4.380139424343942665e+02
7.919597989949748396e+00,-4.338644784509087913e+02
7.934673366834171127e+00,-4.247057936344062909e+02
7.949748743718592969e+00,-4.217916862613637932e+02
7.964824120603014812e+00,-4.094707555953064002e+02
7.979899497487437543e+00,-4.079605304709984921e+02
7.994974874371859386e+00,-3.860429831081419252e+02
8.010050251256281229e+00,-3.763119001187151298e+02
8.025125628140703071e+00,-3.741231990797095932e+02
8.040201005025124914e+00,-3.713874241528683342e+02
8.055276381909546757e+00,-3.641915074278949760e+02
8.070351758793970376e+00,-3.596783790082554333e+02
8.085427135678392219e+00,-3.563329217910650186e+02
8.100502512562814061e+00,-3.563329217910650186e+02
8.115577889447235904e+00,-3.563329217910650186e+02
8.130653266331657747e+00,-3.596783790082554333e+02
8.145728643216079590e+00,-5.127912426558323205e+02
8.160804020100503209e+00,-5.199980032340972684e+02
8.175879396984925052e+00,-5.244582873890176415e+02
8.190954773869346894e+00,-5.244582873890176415e+02
8.206030150753768737e+00,-5.199980032340972684e+02
8.221105527638190580e+00,-5.199980032340972684e+02
8.236180904522612423e+00,-5.144308662433759309e+02
8.251256281407034265e+00,-4.962912614095839672e+02
8.266331658291457885e+00,-4.852366269750637002e+02
8.281407035175879727e+00,-4.801581449926597998e+02
8.296482412060301570e+00,-4.682235208862693980e+02
8.311557788944723413e+00,-4.641339663772378117e+02
8.326633165829145256e+00,-4.523789910197956488e+02
8.341708542713567098e+00,-4.523789910197956488e+02
8.356783919597990717e+00,-4.396478588812751696e+02
8.371859296482412560e+00,-4.354834532471722923e+02
8.386934673366834403e+00,-4.350777759676566347e+02
8.402010050251256246e+00,-4.341678282107459381e+02
8.417085427135678088e+00,-4.130720659116923343e+02
8.432160804020099931e+00,-4.103044652520620730e+02
8.447236180904521774e+00,-4.020154664035071619e+02
8.462311557788945393e+00,-3.978101896786247380e+02
8.477386934673367236e+00,-3.759886440538684838e+02
8.492462311557789079e+00,-3.759886440538684838e+02
8.507537688442210921e+00,-3.723606342913699336e+02
8.522613065326632764e+00,-3.668157673849491403e+02
8.537688442211054607e+00,-3.645252648398454767e+02
8.552763819095478226e+00,-3.528229968359810300e+02
8.567839195979900069e+00,-3.408758062556153163e+02
8.582914572864321912e+00,-3.388766843121265993e+02
8.597989949748743754e+00,-3.387882528762565926e+02
8.613065326633165597e+00,-3.387882528762565926e+02
8.628140703517587440e+00,-3.281245972258038819e+02
8.643216080402009283e+00,-3.267851919631357305e+02
8.658291457286431125e+00,-3.214682458522729576e+02
8.673366834170854744e+00,-3.185834249520557933e+02
8.688442211055276587e+00,-3.157430171001469716e+02
8.703517587939698430e+00,-3.157430171001469716e+02
8.718592964824120273e+00,-3.185834249520557933e+02
8.733668341708542115e+00,-3.214682458522729576e+02
8.748743718592965735e+00,-4.920291576155577786e+02
8.763819095477387577e+00,-5.166452685391705018e+02
8.778894472361809420e+00,-6.707812465021852404e+02
8.793969849246231263e+00,-6.707812465021852404e+02
8.809045226130653106e+00,-6.707812465021852404e+02
8.824120603015074948e+00,-6.768195598345773760e+02
8.839195979899496791e+00,-6.768195598345773760e+02
8.854271356783918634e+00,-6.768195598345773760e+02
8.869346733668342253e+00,-8.067604997821326833e+02
8.884422110552764096e+00,-8.067604997821326833e+02
8.899497487437185939e+00,-8.067604997821326833e+02
8.914572864321607781e+00,-8.067604997821326833e+02
8.929648241206029624e+00,-7.839983114454080351e+02
8.944723618090451467e+00,-7.788407623881066684e+02
8.959798994974875086e+00,-7.576076212979096454e+02
8.974874371859296929e+00,-7.557047087111859582e+02
8.989949748743718771e+00,-7.524149755057587754e+02
9.005025125628140614e+00,-7.352175559401221108e+02
9.020100502512562457e+00,-7.206216133566049393e+02
9.035175879396984300e+00,-7.130585896895499900e+02
9.050251256281406143e+00,-7.033765119035379030e+02
9.065326633165827985e+00,-6.985165570194367319e+02
9.080402010050251604e+00,-6.865016164455446415e+02
9.095477386934673447e+00,-6.865016164455446415e+02
9.110552763819095290e+00,-6.865016164455446415e+02
9.125628140703517133e+00,-6.865016164455446415e+02
9.140703517587938975e+00,-8.187533664172806311e+02
9.155778894472362595e+00,-8.187533664172806311e+02
9.170854271356784437e+00,-8.187533664172806311e+02
9.185929648241206280e+00,-8.187533664172806311e+02
9.201005025125628123e+00,-8.092708912647358375e+02
9.216080402010049966e+00,-7.803039384444855386e+02
9.231155778894471808e+00,-7.763882254922209540e+02
9.246231155778893651e+00,-7.576921899945446057e+02
9.261306532663315494e+00,-7.392278268478257814e+02
9.276381909547739113e+00,-7.318778645301645156e+02
9.291457286432160956e+00,-7.301327226358989719e+02
9.306532663316582799e+00,-7.174161289235780714e+02
9.321608040201004641e+00,-6.980069830627617193e+02
9.336683417085426484e+00,-6.952259741984453285e+02
9.351758793969850103e+00,-6.778848852172377519e+02
9.366834170854271946e+00,-6.769668608581851004e+02
9.381909547738693789e+00,-6.703863716814375948e+02
9.396984924623115631e+00,-6.592488130680867471e+02
9.412060301507537474e+00,-6.573553599050792400e+02
9.427135678391959317e+00,-6.299563501101365546e+02
9.442211055276381160e+00,-6.284841975232411642e+02
9.457286432160803002e+00,-6.137895627297402825e+02
9.472361809045226622e+00,-6.127078142055252101e+02
9.487437185929648464e+00,-6.031786777827655897e+02
9.502512562814070307e+00,-5.960721285764011554e+02
9.517587939698492150e+00,-5.836337123962293845e+02
9.532663316582913993e+00,-5.718104811059311032e+02
9.547738693467337612e+00,-5.694834484486345900e+02
9.562814070351759455e+00,-5.672140317009179853e+02
9.577889447236181297e+00,-5.600080596253101248e+02
9.592964824120603140e+00,-5.462759662506141467e+02
9.608040201005024983e+00,-5.453261981289542746e+02
9.623115577889446826e+00,-5.362002283163456013e+02
9.638190954773868668e+00,-5.331303912516013952e+02
9.653266331658290511e+00,-5.236104581991239684e+02
9.668341708542712354e+00,-5.065979963814897928e+02
9.683417085427135973e+00,-5.044941091555083403e+02
9.698492462311557816e+00,-4.959280255662451964e+02
9.713567839195979658e+00,-4.872220433113252511e+02
9.728643216080401501e+00,-4.820255593057809165e+02
9.743718592964823344e+00,-4.735136939692310989e+02
9.758793969849246963e+00,-4.690245461436279584e+02
9.773869346733668806e+00,-4.561860155707981903e+02
9.788944723618090649e+00,-4.478276318122516386e+02
9.804020100502512491e+00,-4.458085720608942211e+02
9.819095477386934334e+00,-4.365504205949109746e+02
9.834170854271356177e+00,-4.290900030366319697e+02
9.849246231155778020e+00,-4.290645996252715122e+02
9.864321608040199862e+00,-4.144363768707989948e+02
9.879396984924623482e+00,-4.139535233948699897e+02
9.894472361809045324e+00,-4.000210441149392864e+02
9.909547738693467167e+00,-3.981591213522115140e+02
9.924623115577889010e+00,-3.980881162180812680e+02
9.939698492462310853e+00,-3.945434584036265733e+02
9.954773869346734472e+00,-3.804851080623193411e+02
9.969849246231156314e+00,-3.734498217940490576e+02
9.984924623115578157e+00,-3.721181470503797755e+02
1.000000000000000000e+01,-3.627266460743412608e+02
